Year,ID,Method,Scope,Category ,Level 2,Level 3,Level 4,Report Label,UOM,GHG/Unit,GHG Conversion Factor 2025,Valid From,Valid To,Source
2025,28_907_3117_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>17 tonnes) 0% Laden,km,kg CO2e,0.18172,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3118_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>17 tonnes) 50% Laden,km,kg CO2e,0.2216,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3119_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>17 tonnes) 100% Laden,km,kg CO2e,0.26149,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3120_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>17 tonnes) Average laden,km,kg CO2e,0.23756,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3117_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>17 tonnes) 0% Laden,miles,kg CO2e,0.29244,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3118_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>17 tonnes) 50% Laden,miles,kg CO2e,0.35664,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3119_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>17 tonnes) 100% Laden,miles,kg CO2e,0.42083,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3120_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Rigid (>17 tonnes) Average laden,miles,kg CO2e,0.38231,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3122_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All rigids 50% Laden,tonne.km,kg CO2e,0.05202,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3123_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All rigids 100% Laden,tonne.km,kg CO2e,0.03038,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3124_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All rigids Average laden,tonne.km,kg CO2e,0.04332,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3121_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All rigids 0% Laden,km,kg CO2e,0.16044,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3122_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All rigids 50% Laden,km,kg CO2e,0.19131,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3123_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All rigids 100% Laden,km,kg CO2e,0.22218,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3124_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All rigids Average laden,km,kg CO2e,0.20099,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3121_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All rigids 0% Laden,miles,kg CO2e,0.2582,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3122_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All rigids 50% Laden,miles,kg CO2e,0.30788,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3123_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All rigids 100% Laden,miles,kg CO2e,0.35756,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3124_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All rigids Average laden,miles,kg CO2e,0.32347,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3126_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>3.5 - 33t) 50% Laden,tonne.km,kg CO2e,0.02731,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3127_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>3.5 - 33t) 100% Laden,tonne.km,kg CO2e,0.01639,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3128_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>3.5 - 33t) Average laden,tonne.km,kg CO2e,0.02731,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3125_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>3.5 - 33t) 0% Laden,km,kg CO2e,0.14831,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3126_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>3.5 - 33t) 50% Laden,km,kg CO2e,0.18538,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3127_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>3.5 - 33t) 100% Laden,km,kg CO2e,0.22246,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3128_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>3.5 - 33t) Average laden,km,kg CO2e,0.18538,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3125_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>3.5 - 33t) 0% Laden,miles,kg CO2e,0.23868,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3126_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>3.5 - 33t) 50% Laden,miles,kg CO2e,0.29835,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3127_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>3.5 - 33t) 100% Laden,miles,kg CO2e,0.35802,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3128_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>3.5 - 33t) Average laden,miles,kg CO2e,0.29835,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3130_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>33t) 50% Laden,tonne.km,kg CO2e,0.02244,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3131_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>33t) 100% Laden,tonne.km,kg CO2e,0.01403,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3132_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>33t) Average laden,tonne.km,kg CO2e,0.01799,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3129_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>33t) 0% Laden,km,kg CO2e,0.15178,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3130_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>33t) 50% Laden,km,kg CO2e,0.20237,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3131_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>33t) 100% Laden,km,kg CO2e,0.25296,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3132_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>33t) Average laden,km,kg CO2e,0.22058,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3129_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>33t) 0% Laden,miles,kg CO2e,0.24426,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3130_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>33t) 50% Laden,miles,kg CO2e,0.32568,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3131_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>33t) 100% Laden,miles,kg CO2e,0.4071,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3132_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) Articulated (>33t) Average laden,miles,kg CO2e,0.35499,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3134_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All artics 50% Laden,tonne.km,kg CO2e,0.02257,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3135_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All artics 100% Laden,tonne.km,kg CO2e,0.01409,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3136_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All artics Average laden,tonne.km,kg CO2e,0.01823,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3133_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All artics 0% Laden,km,kg CO2e,0.15162,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3134_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All artics 50% Laden,km,kg CO2e,0.20159,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3135_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All artics 100% Laden,km,kg CO2e,0.25157,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3136_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All artics Average laden,km,kg CO2e,0.21898,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3133_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All artics 0% Laden,miles,kg CO2e,0.24401,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3134_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All artics 50% Laden,miles,kg CO2e,0.32444,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3135_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All artics 100% Laden,miles,kg CO2e,0.40486,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3136_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All artics Average laden,miles,kg CO2e,0.35241,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3138_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All HGVs 50% Laden,tonne.km,kg CO2e,0.02886,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3139_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All HGVs 100% Laden,tonne.km,kg CO2e,0.01757,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3140_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All HGVs Average laden,tonne.km,kg CO2e,0.02359,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3137_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All HGVs 0% Laden,km,kg CO2e,0.15527,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3138_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All HGVs 50% Laden,km,kg CO2e,0.19734,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3139_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All HGVs 100% Laden,km,kg CO2e,0.23942,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3140_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All HGVs Average laden,km,kg CO2e,0.21154,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3137_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,0% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All HGVs 0% Laden,miles,kg CO2e,0.24987,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3138_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,50% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All HGVs 50% Laden,miles,kg CO2e,0.31759,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3139_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,100% Laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All HGVs 100% Laden,miles,kg CO2e,0.38531,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_907_3140_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,Average laden,WTT- delivery vehs & freight WTT- HGV (all diesel) All HGVs Average laden,miles,kg CO2e,0.34045,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_908_3110_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,WTT- delivery vehs & freight WTT- HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) 50% Laden,tonne.km,kg CO2e,0.12758,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_908_3111_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,WTT- delivery vehs & freight WTT- HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) 100% Laden,tonne.km,kg CO2e,0.06889,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_908_3112_14_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,WTT- delivery vehs & freight WTT- HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) Average laden,tonne.km,kg CO2e,0.14669,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_908_3109_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,WTT- delivery vehs & freight WTT- HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) 0% Laden,km,kg CO2e,0.13155,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_908_3110_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,WTT- delivery vehs & freight WTT- HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) 50% Laden,km,kg CO2e,0.14299,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_908_3111_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,WTT- delivery vehs & freight WTT- HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) 100% Laden,km,kg CO2e,0.15442,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_908_3112_4_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,WTT- delivery vehs & freight WTT- HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) Average laden,km,kg CO2e,0.14138,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,28_908_3109_9_1,Activity,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,WTT- delivery vehs & freight WTT- HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) 0% Laden,miles,kg CO2e,0.2117,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
